156038	16469	8140
155522	16435	8179
358134	26209	17938
359212	26202	17933
359793	26215	17898
359359	26235	17921
358532	31281	22492
996	1576	1560
975	2068	1662
1003	1573	1561
1000	1570	1561
978	1581	1560
29073	12279	9177
28856	12516	9679
29066	12294	9145
29496	12278	9152
28800	12517	9696
113363	22870	22590
113537	22864	22583
113225	22875	22568
114019	22859	22607
113536	22895	22586
259943	81836	36977
259657	73557	33012
259149	68523	31702
260126	68510	31678
259007	68580	31726
463765	92344	45600
459943	92028	46431
461547	92376	46004
459891	92370	45651
459911	92313	45645
1.01592e+06	208003	90886
1.01906e+06	207944	90794
1.01824e+06	208272	91529
1.01753e+06	208142	90807
1.01909e+06	207976	90714
843	764	574
843	756	574
836	763	575
832	755	573
833	761	574
21821	3813	3382
22314	3807	3382
22262	3832	3378
22078	3797	3674
21982	3826	3383
92225	8369	7945
91237	8348	7913
91835	8345	7927
93176	8355	7908
91751	8581	8457
209976	34857	16010
209691	34896	16012
208696	34868	16044
208961	35178	16444
208611	34860	16008
372445	53874	34192
372220	49206	30970
369959	47143	29740
371469	47221	29828
371157	47205	29718
834086	107092	59666
833405	107243	60081
829102	107111	59658
833293	107041	59663
836322	107129	59650
737	1346	1169
848	1350	1169
851	1356	1170
801	1349	1185
786	1356	1170
28057	9976	7470
28428	9953	7482
28536	9970	7484
27837	10028	7471
28275	9961	7476
110964	21159	17301
110833	21341	17755
110197	21169	17324
109922	21163	17341
110662	21188	17349
246607	71761	28991
248088	71211	28756
247002	71227	28781
247436	70817	28780
246910	71183	28774
428938	94175	42285
430269	94340	42684
430487	94198	42361
431054	94415	43214
431108	94222	42340
968680	145155	88591
966900	172418	95481
976521	145266	89271
967628	145244	88633
976066	145279	88634
1261	1286	1249
1257	1290	1250
1210	1284	1248
1245	1291	1248
1179	1282	1247
33287	8043	6941
33341	8042	6965
33008	8045	6931
33448	8052	6928
33451	8056	6936
124937	14727	15503
124104	14692	15474
124584	14934	15813
124837	14695	15482
124851	14738	15502
275557	26117	24066
274959	26164	24073
277513	26135	24071
275089	26350	25266
275710	26139	24077
480711	77518	38340
478943	77438	38155
480227	77365	37944
480818	77425	37947
480791	77340	38149
1.06144e+06	136660	79920
1.06082e+06	136596	79909
1.06082e+06	136850	80350
1.05932e+06	136759	80488
1.05575e+06	136710	79915
1148	1401	1403
1060	1414	1403
1191	1411	1403
1178	1408	1403
1175	1406	1404
27348	8695	6850
27386	8706	6841
27642	8692	6837
27674	9117	6993
27286	8872	7385
106504	17714	20358
107591	20067	20357
107947	20107	20346
107680	20095	20350
106790	20050	20317
235996	31368	33963
238362	31308	33920
236888	30072	32552
236135	30070	32561
235543	30084	32500
419512	98313	49153
419410	89277	44819
420477	85236	42878
418614	85282	42902
419754	85271	42926
919768	132607	84090
917126	132638	84143
921727	132605	84137
918043	132601	84056
919729	132498	84084
1106	759	570
1181	747	571
1100	751	572
1086	753	570
1237	750	571
27368	3812	3242
27358	3830	3235
27684	3821	3241
27572	3801	3233
27301	3829	3241
114848	8151	8477
115266	7975	7961
115456	7992	7972
115251	7991	7975
115310	8004	7974
260802	31460	17114
260250	31510	17140
260331	31478	16938
260331	31498	17142
262484	31475	17148
461305	43287	28211
459078	43265	28241
458764	43322	28218
458107	43476	28852
457332	43306	28221
1.05332e+06	123698	74036
1.05356e+06	111916	66782
1.05243e+06	104773	62164
1.05571e+06	104848	62215
1.05508e+06	104760	62127
490	685	679
478	679	679
489	674	679
497	685	679
471	680	697
26743	7705	6129
26749	7690	6157
26461	7857	6653
26779	7693	6159
26995	7673	6126
108535	16356	15443
108663	16349	15411
108749	16414	15483
109637	16375	15482
109204	16339	15437
248167	67530	29155
250656	67404	28511
250118	67358	28500
249539	67390	28499
250221	67390	28524
444522	94808	50981
445556	94863	50937
444680	94807	50860
445212	94951	50885
446524	94902	50907
1.01041e+06	215871	114008
1.00841e+06	243345	116000
1.00746e+06	215639	113414
1.00702e+06	215830	113724
1.01062e+06	215631	113570
